CustomerID,CustomerName,Gender,AgeGroup,State,CustomerType
28716,Jayan Sodhi,Female,36-45,Uttar Pradesh,Returning
28717,Akarsh Sule,Male,36-45,Delhi,Returning
28718,Aaryahi Shukla,Male,36-45,Gujarat,Returning
28719,Alia Randhawa,Female,46-60,West Bengal,New
28720,Purab Thaker,Male,18-25,Tamil Nadu,New
28721,Fateh Bassi,Male,46-60,Delhi,New
28722,Divyansh Kumar,Male,46-60,Kerala,Returning
28723,Hiran Bail,Male,60+,Kerala,New
28724,Parinaaz Agate,Male,60+,West Bengal,New
28725,Biju Datta,Female,46-60,Gujarat,New
28726,Samarth Srinivas,Female,26-35,Kerala,Returning
28727,Charvi Dass,Female,26-35,West Bengal,New
28728,Sahil Chauhan,Female,26-35,Maharashtra,New
28729,Nehmat Thakur,Female,46-60,Gujarat,New
28730,Armaan Gill,Male,18-25,Maharashtra,New
28731,Kiaan Chand,Male,26-35,Gujarat,Returning
28732,Shalv Uppal,Male,60+,Gujarat,Returning
28733,Heer Bhattacharyya,Female,36-45,Kerala,Returning
28734,Trisha Dass,Male,36-45,Rajasthan,New
28735,Shamik Amble,Male,46-60,Delhi,New
28736,Vanya Ramachandran,Male,36-45,Delhi,New
28737,Prisha Barman,Female,46-60,Delhi,New
28738,Eshani Kumer,Male,36-45,Uttar Pradesh,New
28739,Kiara Sehgal,Male,18-25,Delhi,New
28740,Amani Sagar,Female,18-25,Karnataka,Returning
28741,Ishita Bhatti,Female,18-25,Delhi,New
28742,Neysa Brar,Male,18-25,Rajasthan,New
28743,Zaina Biswas,Female,26-35,West Bengal,Returning
28744,Ayesha Sharaf,Male,60+,Tamil Nadu,Returning
28745,Jivika Kala,Female,18-25,Telangana,Returning
28746,Aaryahi Sachdeva,Male,26-35,West Bengal,New
28747,Bhamini Vasa,Male,46-60,Rajasthan,New
28748,Shalv Vyas,Female,36-45,Telangana,New
28749,Kavya Rastogi,Female,36-45,Kerala,New
28750,Zain Andra,Female,26-35,Karnataka,Returning
28751,Farhan Deol,Female,36-45,Maharashtra,New
28752,Seher Singh,Male,18-25,Kerala,Returning
28753,Shlok Sachdeva,Female,36-45,Uttar Pradesh,Returning
28754,Abram Vala,Male,18-25,Kerala,New
28755,Miraya Badami,Male,18-25,Telangana,Returning
28756,Aayush Mane,Male,36-45,Maharashtra,New
28757,Trisha Gera,Female,26-35,Maharashtra,New
28758,Aarav Banerjee,Male,46-60,Uttar Pradesh,Returning
28759,Trisha Sridhar,Male,26-35,Telangana,Returning
28760,Renee Sethi,Female,60+,Telangana,Returning
28761,Yuvaan Rau,Male,60+,Kerala,New
28762,Ranbir Badami,Male,18-25,Tamil Nadu,Returning
28763,Bhavin Kurian,Male,18-25,Telangana,Returning
28764,Hrishita Majumdar,Female,26-35,Delhi,Returning
28765,Yashvi Hari,Male,26-35,Telangana,New
28766,Aayush Bhakta,Male,18-25,Rajasthan,New
28767,Indrans Bava,Male,46-60,Telangana,Returning
28768,Eva Char,Female,46-60,Kerala,New
28769,Madhup Joshi,Female,60+,Uttar Pradesh,New
28770,Saanvi Wali,Female,46-60,Gujarat,Returning
28771,Reyansh Ramanathan,Male,36-45,Delhi,New
28772,Yashvi Sinha,Male,18-25,Maharashtra,New
28773,Tarini Mandal,Male,26-35,Delhi,New
28774,Bhamini Gala,Male,18-25,Delhi,Returning
28775,Hrishita Garde,Male,36-45,Rajasthan,New
28776,Vardaniya Sastry,Female,46-60,Karnataka,New
28777,Sana Iyer,Male,18-25,Delhi,New
28778,Jivika Keer,Male,36-45,Delhi,New
28779,Kabir Chokshi,Female,46-60,Rajasthan,New
28780,Inaaya  Kar,Female,60+,Uttar Pradesh,Returning
28781,Hunar Kade,Male,60+,Delhi,New
28782,Rasha Anne,Female,60+,West Bengal,Returning
28783,Ira Ranganathan,Female,36-45,Gujarat,New
28784,Alisha Setty,Female,36-45,Uttar Pradesh,New
28785,Myra Joshi,Male,26-35,Gujarat,Returning
28786,Hansh Goel,Female,26-35,West Bengal,Returning
28787,Rania Bal,Male,60+,Telangana,New
28788,Saira Sane,Female,18-25,Telangana,New
28789,Jayant Saran,Male,46-60,Karnataka,Returning
28790,Nirvaan Mani,Male,26-35,Delhi,Returning
28791,Rania Kanda,Male,46-60,Kerala,New
28792,Saira Basu,Female,18-25,Gujarat,Returning
28793,Nirvaan Chandran,Female,60+,Rajasthan,New
28794,Kiara Sunder,Female,46-60,Gujarat,Returning
28795,Ryan Savant,Male,60+,Uttar Pradesh,Returning
28796,Trisha Devi,Female,46-60,Kerala,Returning
28797,Gatik Chander,Female,18-25,Uttar Pradesh,Returning
28798,Saanvi Dalal,Male,26-35,Kerala,New
28799,Urvi Date,Female,36-45,Karnataka,New
28800,Rhea Buch,Male,60+,Tamil Nadu,Returning
28801,Jivin Kapadia,Female,26-35,Kerala,Returning
28802,Tushar Rattan,Male,46-60,Karnataka,Returning
28803,Seher Loke,Male,26-35,Telangana,Returning
28804,Vaibhav Kapoor,Female,36-45,Karnataka,Returning
28805,Aaryahi Sem,Male,60+,Uttar Pradesh,New
28806,Kartik Sarkar,Female,60+,Gujarat,Returning
28807,Saira Kaul,Female,26-35,West Bengal,New
28808,Emir Baria,Female,18-25,Kerala,Returning
28809,Diya Sami,Female,46-60,Gujarat,New
28810,Rhea Vora,Male,26-35,Gujarat,Returning
28811,Hansh Wason,Male,18-25,Gujarat,New
28812,Yasmin Ravi,Male,60+,Delhi,New
28813,Anya Kibe,Female,46-60,Kerala,New
28814,Zain Shah,Female,60+,Gujarat,New
28815,Tushar Saxena,Male,36-45,Delhi,New
28816,Hansh Chawla,Male,18-25,Maharashtra,New
28817,Ivana Bora,Female,36-45,West Bengal,New
28818,Hansh Gaba,Female,36-45,West Bengal,Returning
28819,Arnav Konda,Female,36-45,Maharashtra,New
28820,Raghav Bajaj,Male,18-25,Karnataka,Returning
28821,Piya Mane,Female,46-60,Gujarat,New
28822,Shaan Sethi,Male,60+,Tamil Nadu,Returning
28823,Aarna Bala,Female,46-60,Telangana,New
28824,Kiara Goda,Male,46-60,Rajasthan,Returning
28825,Taimur Ganesh,Female,46-60,Kerala,Returning
28826,Purab Seshadri,Male,60+,Telangana,Returning
28827,Fateh Gopal,Male,60+,Rajasthan,Returning
28828,Himmat Gera,Male,18-25,Gujarat,Returning
28829,Stuvan Basu,Female,26-35,Tamil Nadu,Returning
28830,Gokul Wagle,Male,60+,West Bengal,New
28831,Ela Bera,Male,60+,Gujarat,Returning
28832,Jayan Bhat,Female,26-35,Kerala,Returning
28833,Tejas Uppal,Male,60+,Uttar Pradesh,Returning
28834,Kavya Bhardwaj,Male,46-60,Gujarat,New
28835,Zaina Batra,Female,60+,Gujarat,Returning
28836,Heer Doctor,Male,18-25,Maharashtra,Returning
28837,Rasha Srivastava,Female,60+,Karnataka,Returning
28838,Zara Gole,Male,26-35,Kerala,New
28839,Sara Khatri,Female,46-60,Telangana,Returning
28840,Sahil Kohli,Male,26-35,West Bengal,New
28841,Darshit Rastogi,Male,60+,West Bengal,Returning
28842,Fateh Das,Male,60+,Delhi,Returning
28843,Ela Gara,Female,18-25,Telangana,Returning
28844,Nishith Issac,Male,46-60,Tamil Nadu,New
28845,Shayak Borde,Male,60+,Maharashtra,Returning
28846,Inaaya  Karnik,Female,18-25,Rajasthan,New
28847,Anay Ramesh,Female,18-25,Gujarat,New
28848,Aarav Sem,Female,26-35,Telangana,Returning
28849,Vardaniya Khalsa,Male,46-60,Maharashtra,Returning
28850,Zain Vig,Male,36-45,Gujarat,New
28851,Arnav Kalla,Male,18-25,West Bengal,Returning
28852,Amira Viswanathan,Female,36-45,Gujarat,New
28853,Hiran Doshi,Female,26-35,West Bengal,New
28854,Adah Ganguly,Male,18-25,Maharashtra,Returning
28855,Anvi Sankaran,Male,46-60,Telangana,Returning
28856,Aayush Gara,Female,36-45,Gujarat,New
28857,Lavanya Barman,Female,46-60,Rajasthan,Returning
28858,Aayush Deep,Female,36-45,Maharashtra,Returning
28859,Kismat Sant,Male,26-35,Kerala,Returning
28860,Hunar Bhagat,Female,18-25,West Bengal,Returning
28861,Ivan Raju,Female,18-25,Telangana,Returning
28862,Mehul Boase,Female,26-35,Karnataka,Returning
28863,Miraan Kurian,Female,60+,Tamil Nadu,Returning
28864,Faiyaz Reddy,Male,36-45,Gujarat,New
28865,Umang Kale,Female,36-45,Karnataka,New
28866,Vardaniya Chandra,Male,60+,Kerala,New
28867,Vivaan Ganesh,Male,26-35,Rajasthan,New
28868,Alia Viswanathan,Female,46-60,West Bengal,New
28869,Kismat Kara,Female,46-60,Uttar Pradesh,Returning
28870,Ivan Hora,Male,26-35,Uttar Pradesh,Returning
28871,Indranil Gandhi,Female,46-60,Karnataka,Returning
28872,Himmat Chand,Male,26-35,Tamil Nadu,Returning
28873,Manjari Khurana,Female,36-45,Karnataka,Returning
28874,Vaibhav Zacharia,Male,36-45,West Bengal,New
28875,Ela Savant,Male,60+,Karnataka,New
28876,Samaira Khurana,Male,26-35,Maharashtra,New
28877,Vritika Saini,Female,46-60,Gujarat,New
28878,Priyansh Sahota,Male,26-35,West Bengal,Returning
28879,Ritvik Iyer,Male,18-25,Kerala,Returning
28880,Shalv Chaudhari,Female,60+,West Bengal,Returning
28881,Diya Vora,Female,18-25,Gujarat,Returning
28882,Badal Kale,Male,60+,Gujarat,New
28883,Renee Saha,Male,60+,Gujarat,Returning
28884,Prerak Sem,Female,60+,Uttar Pradesh,Returning
28885,Mehul Kaur,Male,18-25,Tamil Nadu,Returning
28886,Aayush Walla,Female,60+,Maharashtra,Returning
28887,Veer Atwal,Female,26-35,Uttar Pradesh,Returning
28888,Advik Bhatia,Female,26-35,Maharashtra,New
28889,Yuvraj  Shere,Male,18-25,Telangana,New
28890,Kimaya Sunder,Female,36-45,Tamil Nadu,New
28891,Kaira Jain,Male,36-45,Delhi,New
28892,Mamooty Anne,Male,18-25,Kerala,Returning
28893,Sumer Sawhney,Female,60+,Delhi,New
28894,Sana Bhatia,Female,60+,Kerala,Returning
28895,Dishani Zachariah,Female,60+,Uttar Pradesh,Returning
28896,Yuvaan Chad,Female,18-25,West Bengal,New
28897,Bhavin Suri,Male,60+,Rajasthan,Returning
28898,Nitya Bajwa,Male,26-35,Rajasthan,New
28899,Alisha Barad,Female,60+,Uttar Pradesh,Returning
28900,Indrans Reddy,Male,18-25,Telangana,New
28901,Aarav Hegde,Female,60+,Uttar Pradesh,Returning
28902,Nakul Johal,Male,26-35,Delhi,Returning
28903,Mishti Goda,Male,18-25,Uttar Pradesh,New
28904,Aradhya Dash,Male,36-45,Karnataka,Returning
28905,Ishita Bakshi,Female,18-25,Karnataka,New
28906,Ojas Bir,Male,46-60,Uttar Pradesh,New
28907,Riaan Devan,Male,36-45,Delhi,New
28908,Jivin Chahal,Male,36-45,West Bengal,Returning
28909,Advika Butala,Male,18-25,Telangana,New
28910,Divyansh Jaggi,Female,46-60,Kerala,New
28911,Parinaaz Gandhi,Male,36-45,Tamil Nadu,New
28912,Indrans Master,Female,60+,Delhi,New
28913,Shaan Khatri,Female,46-60,Maharashtra,Returning
28914,Oorja Ramesh,Male,46-60,Rajasthan,Returning
28915,Zoya Ram,Male,18-25,Delhi,New
28916,Eva Chahal,Female,18-25,Karnataka,New
28917,Hazel Walia,Female,18-25,Rajasthan,Returning
28918,Rohan Vyas,Female,46-60,Tamil Nadu,Returning
28919,Renee Dash,Male,26-35,Kerala,Returning
28920,Anya Dugar,Male,18-25,Tamil Nadu,Returning
28921,Parinaaz Subramaniam,Female,26-35,Delhi,Returning
28922,Keya Sachar,Female,36-45,West Bengal,New
28923,Eva Kadakia,Female,60+,Tamil Nadu,Returning
28924,Vidur Kumar,Male,60+,Telangana,Returning
28925,Ryan Hayer,Male,26-35,Uttar Pradesh,New
28926,Navya Ratti,Female,46-60,Gujarat,Returning
28927,Lagan Mane,Male,60+,Gujarat,Returning
28928,Nehmat Ravi,Female,26-35,Telangana,New
28929,Pari Borra,Male,18-25,Karnataka,Returning
28930,Fateh Chander,Female,26-35,Gujarat,Returning
28931,Tiya Rastogi,Male,36-45,Telangana,New
28932,Shray Hayre,Male,26-35,West Bengal,New
28933,Madhav Khosla,Male,18-25,Rajasthan,New
28934,Dishani Dutta,Male,26-35,Tamil Nadu,New
28935,Tushar Soman,Male,18-25,Uttar Pradesh,Returning
28936,Yasmin Yogi,Male,18-25,Rajasthan,New
28937,Nirvaan Bail,Male,36-45,Gujarat,Returning
28938,Nakul Bir,Female,36-45,Uttar Pradesh,New
28939,Samaira Dalal,Female,60+,Telangana,Returning
28940,Aaina Balakrishnan,Female,18-25,Uttar Pradesh,New
28941,Prisha Vala,Male,18-25,Gujarat,Returning
28942,Hiran Tandon,Male,18-25,Kerala,Returning
28943,Anvi Deo,Male,60+,Rajasthan,Returning
28944,Siya Sharaf,Female,46-60,Maharashtra,Returning
28945,Vidur Deo,Female,36-45,Uttar Pradesh,Returning
28946,Gatik Virk,Female,36-45,Gujarat,Returning
28947,Dhanuk Char,Female,18-25,Karnataka,New
28948,Siya Agate,Female,60+,Tamil Nadu,Returning
28949,Lagan Shah,Female,18-25,Maharashtra,Returning
28950,Nishith Kapadia,Male,36-45,Rajasthan,Returning
28951,Shalv Lanka,Female,60+,Maharashtra,New
28952,Shlok Varghese,Male,26-35,Maharashtra,Returning
28953,Ritvik Sem,Female,36-45,Uttar Pradesh,Returning
28954,Suhana Deshmukh,Female,26-35,Uttar Pradesh,New
28955,Oorja Bassi,Male,46-60,Gujarat,New
28956,Anya Khatri,Male,26-35,Maharashtra,Returning
28957,Vihaan Handa,Male,60+,Telangana,Returning
28958,Advika Virk,Female,26-35,Maharashtra,Returning
28959,Miraya Arora,Female,46-60,Delhi,Returning
28960,Lakshay Shere,Male,36-45,Tamil Nadu,New
28961,Jiya Kamdar,Female,46-60,Maharashtra,New
28962,Ritvik Dara,Male,60+,Rajasthan,Returning
28963,Urvi Subramanian,Female,26-35,Tamil Nadu,New
28964,Saksham Lall,Female,26-35,Maharashtra,New
28965,Chirag Shankar,Female,60+,Kerala,New
28966,Prisha Mall,Male,18-25,Uttar Pradesh,Returning
28967,Saksham Bassi,Female,60+,Telangana,New
28968,Oorja Srinivasan,Male,60+,Tamil Nadu,Returning
28969,Divyansh Bhatti,Male,46-60,Delhi,New
28970,Anika Sampath,Male,46-60,West Bengal,Returning
28971,Oorja Hayer,Male,60+,West Bengal,New
28972,Stuvan Bera,Male,36-45,Kerala,Returning
28973,Shamik Sheth,Male,26-35,Kerala,New
28974,Nehmat Baria,Male,60+,Uttar Pradesh,New
28975,Hazel Khanna,Male,18-25,West Bengal,Returning
28976,Vardaniya Kanda,Male,26-35,Delhi,Returning
28977,Devansh Bajaj,Female,36-45,Maharashtra,New
28978,Aniruddh Sachdev,Male,60+,Tamil Nadu,Returning
28979,Ahana  Bhargava,Female,36-45,Karnataka,New
28980,Raghav Sampath,Male,26-35,Karnataka,Returning
28981,Saanvi Bakshi,Female,18-25,Telangana,New
28982,Vaibhav Ganguly,Female,26-35,Telangana,New
28983,Advika Hans,Female,26-35,West Bengal,New
28984,Riya Bumb,Female,60+,Rajasthan,New
28985,Dhruv Venkataraman,Female,26-35,West Bengal,Returning
28986,Zoya Tiwari,Female,60+,Tamil Nadu,Returning
28987,Akarsh Dugar,Male,60+,Rajasthan,Returning
28988,Tushar Mand,Male,36-45,West Bengal,New
28989,Amira Ravi,Male,18-25,Tamil Nadu,Returning
28990,Ivana Kaul,Male,60+,Uttar Pradesh,Returning
28991,Devansh Lata,Male,46-60,West Bengal,Returning
28992,Saira Bhardwaj,Male,36-45,Maharashtra,Returning
28993,Pari Varghese,Female,60+,Tamil Nadu,Returning
28994,Aradhya Biswas,Male,60+,Tamil Nadu,New
28995,Nirvi Kapadia,Female,36-45,Kerala,New
28996,Saksham Shroff,Female,26-35,Tamil Nadu,New
28997,Yakshit Randhawa,Female,60+,Delhi,Returning
28998,Vivaan Iyer,Female,18-25,Gujarat,New
28999,Ranbir Dalal,Female,60+,Karnataka,Returning
29000,Yakshit Sabharwal,Female,36-45,Maharashtra,Returning
29001,Sara Chawla,Male,46-60,Kerala,Returning
29002,Divit Bhasin,Female,36-45,West Bengal,New
29003,Amira Goda,Female,36-45,Rajasthan,New
29004,Kabir Trivedi,Male,18-25,Rajasthan,Returning
29005,Adira Vohra,Male,26-35,Rajasthan,Returning
29006,Anvi Krishnan,Male,18-25,Maharashtra,Returning
29007,Akarsh Bora,Male,18-25,Uttar Pradesh,Returning
29008,Ehsaan Apte,Male,60+,Delhi,Returning
29009,Kiara Grewal,Male,46-60,Maharashtra,Returning
29010,Anay Batta,Male,36-45,Kerala,New
29011,Vidur Jha,Female,18-25,Delhi,Returning
29012,Kaira Doshi,Male,18-25,Gujarat,New
29013,Zaina Dhar,Female,26-35,Telangana,Returning
29014,Biju Vaidya,Male,26-35,West Bengal,Returning
29015,Ayesha Zacharia,Male,46-60,Gujarat,New
29016,Anahita Sundaram,Female,36-45,Rajasthan,New
29017,Sahil Cheema,Male,18-25,Karnataka,Returning
29018,Ayesha Barad,Male,60+,Kerala,Returning
29019,Divit Sachar,Male,26-35,Maharashtra,Returning
29020,Anvi Rajagopal,Male,18-25,West Bengal,Returning
29021,Sara Mallick,Male,60+,Uttar Pradesh,New
29022,Bhavin Chakrabarti,Male,18-25,Rajasthan,Returning
29023,Shamik Barad,Male,46-60,Tamil Nadu,Returning
29024,Shamik Deol,Female,46-60,Tamil Nadu,New
29025,Divij Sibal,Male,60+,Uttar Pradesh,Returning
29026,Jayesh Mahal,Female,26-35,Tamil Nadu,Returning
29027,Divit Handa,Female,46-60,Uttar Pradesh,New
29028,Lagan Magar,Female,26-35,Rajasthan,Returning
29029,Stuvan Wali,Female,60+,Gujarat,New
29030,Amani Sridhar,Female,60+,Rajasthan,New
29031,Hazel Vaidya,Female,18-25,Rajasthan,Returning
29032,Kiara Ramachandran,Female,60+,Telangana,Returning
29033,Myra Hayre,Male,18-25,Maharashtra,Returning
29034,Adah Upadhyay,Male,26-35,Karnataka,New
29035,Aarna Shetty,Male,18-25,Karnataka,Returning
29036,Arhaan Aggarwal,Female,26-35,Gujarat,New
29037,Parinaaz Bakshi,Male,46-60,Delhi,Returning
29038,Neysa Vora,Female,26-35,Telangana,Returning
29039,Nirvaan Aggarwal,Female,36-45,Uttar Pradesh,New
29040,Ela Agate,Male,18-25,Gujarat,Returning
29041,Vivaan Rout,Female,46-60,Rajasthan,Returning
29042,Elakshi Ratti,Female,26-35,Delhi,New
29043,Kismat Dhawan,Male,60+,Karnataka,New
29044,Hazel Varughese,Female,18-25,Telangana,New
29045,Madhup Uppal,Male,26-35,Uttar Pradesh,New
29046,Piya Kar,Female,46-60,Maharashtra,Returning
29047,Anay Choudhry,Female,60+,Karnataka,New
29048,Sana Sastry,Male,18-25,Gujarat,Returning
29049,Ehsaan Dalal,Male,46-60,Karnataka,New
29050,Piya Sarin,Male,60+,Delhi,New
29051,Ivan Sehgal,Female,36-45,Uttar Pradesh,New
29052,Ishita Sule,Female,60+,Kerala,Returning
29053,Keya Dada,Male,18-25,Rajasthan,Returning
29054,Ehsaan Batra,Male,36-45,Uttar Pradesh,New
29055,Darshit Sampath,Male,26-35,Delhi,Returning
29056,Tiya Bhandari,Female,36-45,Maharashtra,Returning
29057,Onkar Swamy,Female,36-45,Maharashtra,Returning
29058,Samar Dara,Male,36-45,Kerala,Returning
29059,Hiran Bera,Male,60+,Tamil Nadu,Returning
29060,Saksham Randhawa,Male,36-45,Tamil Nadu,New
29061,Dhanuk Bhasin,Female,36-45,Delhi,New
29062,Dhanuk Deshmukh,Male,26-35,Maharashtra,Returning
29063,Hazel Gill,Male,36-45,Maharashtra,Returning
29064,Arnav Zachariah,Male,60+,Delhi,New
29065,Samiha Sankar,Female,46-60,Uttar Pradesh,Returning
29066,Taran Mani,Female,46-60,Uttar Pradesh,New
29067,Zain Karan,Male,60+,Uttar Pradesh,Returning
29068,Misha Malhotra,Female,60+,Gujarat,New
29069,Arhaan Jhaveri,Male,36-45,Uttar Pradesh,Returning
29070,Keya Apte,Male,60+,Kerala,New
29071,Mohanlal Rout,Male,36-45,Rajasthan,Returning
29072,Tara Brahmbhatt,Male,18-25,Telangana,Returning
29073,Farhan Maharaj,Female,26-35,Telangana,Returning
29074,Ira Sarraf,Male,26-35,Kerala,New
29075,Sana Srinivas,Male,26-35,Delhi,New
29076,Indrans Dasgupta,Female,18-25,Gujarat,Returning
29077,Armaan Kulkarni,Male,26-35,Rajasthan,New
29078,Inaaya  Chauhan,Female,36-45,Telangana,Returning
29079,Kiaan Dhar,Male,46-60,Kerala,Returning
29080,Renee Madan,Male,26-35,Uttar Pradesh,New
29081,Tejas Lad,Male,26-35,Maharashtra,Returning
29082,Hrishita Dua,Male,36-45,Kerala,Returning
29083,Nayantara Iyengar,Female,36-45,West Bengal,Returning
29084,Nehmat Babu,Male,26-35,Delhi,New
29085,Mahika Singh,Female,60+,Rajasthan,Returning
29086,Rati Atwal,Female,18-25,Tamil Nadu,New
29087,Ryan Keer,Female,46-60,Kerala,New
29088,Nirvaan Johal,Male,46-60,Gujarat,New
29089,Ehsaan Ratti,Female,18-25,West Bengal,Returning
29090,Yakshit Bhardwaj,Female,26-35,Karnataka,New
29091,Zeeshan Venkatesh,Female,26-35,Maharashtra,Returning
29092,Ishita Varughese,Male,26-35,West Bengal,New
29093,Pihu Raval,Male,26-35,Gujarat,New
29094,Abram De,Female,26-35,Gujarat,Returning
29095,Nehmat Deshmukh,Female,46-60,West Bengal,Returning
29096,Baiju Acharya,Male,26-35,Uttar Pradesh,New
29097,Tara Sura,Female,36-45,Uttar Pradesh,Returning
29098,Azad Kunda,Female,60+,Rajasthan,Returning
29099,Bhavin Walla,Female,26-35,Gujarat,New
29100,Priyansh Sarkar,Male,36-45,Karnataka,Returning
29101,Hridaan Balakrishnan,Female,46-60,Tamil Nadu,Returning
29102,Badal Chadha,Female,36-45,Maharashtra,Returning
29103,Veer Dani,Male,18-25,West Bengal,New
29104,Khushi Subramanian,Female,18-25,Gujarat,New
29105,Ehsaan Loyal,Male,36-45,Rajasthan,Returning
29106,Purab Dara,Male,26-35,Uttar Pradesh,New
29107,Ivan Dasgupta,Male,26-35,Rajasthan,New
29108,Alia Mander,Female,26-35,Tamil Nadu,Returning
29109,Nayantara Sachar,Female,36-45,Kerala,Returning
29110,Elakshi Arora,Female,18-25,Tamil Nadu,New
29111,Yasmin Sarraf,Female,18-25,Maharashtra,Returning
29112,Shalv Lad,Female,46-60,West Bengal,New
29113,Keya Comar,Female,18-25,Rajasthan,Returning
29114,Jayesh Ratta,Female,18-25,Tamil Nadu,New
29115,Kimaya Dara,Female,60+,Karnataka,New
29116,Lakshay Sem,Male,18-25,Delhi,New
29117,Pari Koshy,Female,36-45,Uttar Pradesh,Returning
29118,Ritvik Setty,Female,26-35,Gujarat,Returning
29119,Badal Rastogi,Male,36-45,Karnataka,Returning
29120,Vanya Ravel,Female,26-35,Kerala,Returning
29121,Advika Gala,Male,26-35,Telangana,New
29122,Shayak Chahal,Female,46-60,Kerala,New
29123,Bhamini Luthra,Female,18-25,Kerala,Returning
29124,Nehmat Kannan,Male,46-60,Telangana,New
29125,Farhan Suresh,Male,26-35,Gujarat,New
29126,Anahita Dhawan,Female,60+,Uttar Pradesh,Returning
29127,Indranil Bora,Male,60+,Maharashtra,Returning
29128,Anahi Behl,Female,46-60,Gujarat,New
29129,Kaira Ganesh,Female,46-60,Uttar Pradesh,Returning
29130,Heer Khurana,Female,18-25,Karnataka,New
29131,Hridaan Bhatia,Female,46-60,Kerala,New
29132,Mishti Vora,Female,46-60,Karnataka,New
29133,Lakshit Madan,Female,36-45,Delhi,New
29134,Riaan Kothari,Male,46-60,Telangana,New
29135,Priyansh De,Male,46-60,Tamil Nadu,New
29136,Kismat Madan,Male,36-45,Telangana,Returning
29137,Myra Sehgal,Female,26-35,Tamil Nadu,New
29138,Romil Kade,Male,26-35,Uttar Pradesh,New
29139,Charvi Sinha,Female,36-45,Uttar Pradesh,New
29140,Nehmat Khatri,Male,18-25,Tamil Nadu,New
29141,Madhup Kapadia,Female,46-60,Tamil Nadu,Returning
29142,Dharmajan Raja,Female,18-25,Rajasthan,New
29143,Kiara Sani,Female,60+,Rajasthan,Returning
29144,Nakul Hans,Female,18-25,Gujarat,New
29145,Dharmajan Vohra,Female,46-60,Karnataka,New
29146,Jayesh Chatterjee,Male,26-35,Gujarat,New
29147,Rasha Mangal,Female,46-60,Telangana,New
29148,Kismat Kara,Male,46-60,Karnataka,New
29149,Alisha Handa,Female,46-60,Rajasthan,Returning
29150,Madhav Chakraborty,Female,18-25,Uttar Pradesh,Returning
29151,Tejas Vig,Female,26-35,Rajasthan,Returning
29152,Sana Shetty,Male,26-35,Maharashtra,Returning
29153,Darshit Ahluwalia,Female,18-25,Karnataka,Returning
29154,Umang Zacharia,Male,18-25,Maharashtra,Returning
29155,Lagan Arya,Female,18-25,Kerala,New
29156,Elakshi Sidhu,Male,60+,Rajasthan,New
29157,Ehsaan Sehgal,Male,60+,Telangana,New
29158,Emir Bakshi,Male,46-60,Karnataka,New
29159,Azad Bhat,Female,60+,Rajasthan,New
29160,Dhruv Char,Female,18-25,Kerala,Returning
29161,Vedika Salvi,Male,18-25,Rajasthan,New
29162,Abram Rama,Female,18-25,Karnataka,Returning
29163,Saanvi Desai,Female,26-35,Uttar Pradesh,New
29164,Hazel Batra,Female,26-35,Gujarat,Returning
29165,Arnav Badal,Male,60+,Uttar Pradesh,Returning
29166,Eshani Chander,Male,36-45,West Bengal,New
29167,Indranil Seth,Female,36-45,Telangana,Returning
29168,Ayesha Bal,Male,18-25,Gujarat,New
29169,Kartik Balan,Female,26-35,Maharashtra,New
29170,Drishya Kothari,Female,46-60,Maharashtra,Returning
29171,Kashvi Ratti,Male,60+,Tamil Nadu,Returning
29172,Damini Maharaj,Male,26-35,Kerala,New
29173,Oorja Balakrishnan,Female,18-25,Karnataka,New
29174,Anay Arya,Female,18-25,Rajasthan,Returning
29175,Abram Dhaliwal,Female,36-45,Tamil Nadu,Returning
29176,Pari Loyal,Male,18-25,Karnataka,Returning
29177,Riaan Dey,Male,18-25,Maharashtra,Returning
29178,Yuvaan Cherian,Female,46-60,Tamil Nadu,New
29179,Advik Char,Female,60+,Uttar Pradesh,New
29180,Ahana  Kala,Male,46-60,Tamil Nadu,Returning
29181,Sara Sekhon,Female,36-45,Kerala,Returning
29182,Jivin Guha,Male,26-35,Telangana,New
29183,Ryan Sheth,Male,36-45,Delhi,New
29184,Zeeshan Gera,Female,18-25,Telangana,Returning
29185,Mehul Lad,Female,60+,West Bengal,New
29186,Parinaaz Gade,Male,18-25,Telangana,Returning
29187,Bhavin Raju,Female,60+,Karnataka,New
29188,Manikya Rajagopal,Male,60+,Telangana,New
29189,Emir Acharya,Male,60+,Telangana,New
29190,Jiya Rattan,Male,26-35,Maharashtra,Returning
29191,Khushi Barad,Female,36-45,Karnataka,New
29192,Gatik Balasubramanian,Female,26-35,West Bengal,New
29193,Yasmin Dani,Female,26-35,Rajasthan,Returning
29194,Gatik Jha,Male,26-35,Maharashtra,Returning
29195,Arnav Mann,Male,46-60,Kerala,Returning
29196,Ivan Gupta,Male,46-60,Telangana,New
29197,Lavanya Sarraf,Male,46-60,Maharashtra,Returning
29198,Krish Kamdar,Female,26-35,Delhi,New
29199,Raghav Behl,Female,18-25,Telangana,Returning
29200,Kashvi Chatterjee,Female,46-60,Tamil Nadu,Returning
29201,Jayant Buch,Male,46-60,Gujarat,New
29202,Amani Savant,Male,26-35,Uttar Pradesh,Returning
29203,Mannat Wable,Female,36-45,Tamil Nadu,New
29204,Abram Chowdhury,Male,18-25,Tamil Nadu,New
